wavelength(nm) ph/sec/arcsec^2/um/m^2
5140.76972 1.16415e+09
5141.02677 1.13995e+09
5141.28382 1.09697e+09
5141.54089 1.02948e+09
5141.79798 9.53891e+08
5142.05507 8.90981e+08
5142.31218 8.37909e+08
5142.56931 8.05382e+08
5142.82644 7.90429e+08
5143.08359 7.86965e+08
5143.34075 8.02524e+08
5143.59792 8.30376e+08
5143.85511 8.56572e+08
5144.11231 8.68261e+08
5144.36952 9.02031e+08
5144.62674 9.42409e+08
5144.88398 9.84834e+08
5145.14123 1.02682e+09
5145.3985 1.06588e+09
5145.65577 1.09802e+09
5145.91306 1.12373e+09
5146.17036 1.14348e+09
5146.42768 1.15735e+09
5146.68501 1.16893e+09
5146.94235 1.17849e+09
5147.1997 1.18471e+09
5147.45707 1.18528e+09
5147.71445 1.1857e+09
5147.97184 1.18725e+09
5148.22924 1.18612e+09
5148.48666 1.18214e+09
5148.74409 1.17564e+09
5149.00154 1.16709e+09
5149.25899 1.15739e+09
5149.51646 1.14918e+09
5149.77394 1.15247e+09
5150.03144 1.16469e+09
5150.28895 1.18062e+09
5150.54647 1.16656e+09
5150.804 1.12351e+09
5151.06155 1.0585e+09
5151.31911 9.83733e+08
5151.57668 9.13276e+08
5151.83427 8.46726e+08
5152.09186 7.85753e+08
5152.34948 7.3148e+08
5152.6071 6.82553e+08
5152.86474 6.39158e+08
5153.12239 6.02028e+08
5153.38005 5.72939e+08
5153.63772 5.77586e+08
5153.89541 8.42514e+08
5154.15311 6.0428e+08
5154.41083 4.70139e+08
5154.66855 4.32404e+08
5154.92629 4.07438e+08
5155.18405 3.87214e+08
5155.44181 3.70795e+08
5155.69959 3.64098e+08
5155.95738 3.59112e+08
5156.21519 3.44225e+08
5156.473 3.61611e+08
5156.73083 4.91749e+08
5156.98868 7.00744e+08
5157.24653 4.12517e+08
5157.5044 3.17933e+08
5157.76228 3.08659e+08
5158.02018 3.89654e+08
5158.27809 3.30728e+08
5158.53601 2.6086e+08
5158.79394 2.44644e+08
5159.05189 2.36295e+08
5159.30984 2.29187e+08
5159.56782 2.33765e+08
5159.8258 2.96915e+08
5160.0838 7.87893e+08
5160.34181 3.17157e+08
5160.59983 2.21692e+08
5160.85787 2.0892e+08
5161.11592 2.09689e+08
5161.37398 2.27657e+08
5161.63206 2.68427e+08
5161.89014 4.9519e+08
5162.14825 5.56785e+08
5162.40636 3.83108e+08
5162.66449 4.26065e+08
5162.92263 2.31952e+08
5163.18078 1.91589e+08
5163.43894 1.88286e+08
5163.69712 1.78596e+08
5163.95531 1.72716e+08
5164.21352 1.9613e+08
5164.47173 1.76122e+08
5164.72996 1.69321e+08
5164.98821 1.63634e+08
5165.24646 1.61517e+08
5165.50473 1.61398e+08
5165.76301 1.76624e+08
5166.02131 1.7031e+08
5166.27962 1.71471e+08
5166.53794 1.77405e+08
5166.79627 1.80072e+08
5167.05462 4.72952e+08
5167.31298 2.29681e+08
5167.57135 1.74964e+08
5167.82973 1.94257e+08
5168.08813 1.79877e+08
5168.34654 2.22793e+08
5168.60497 2.10917e+08
5168.8634 2.07135e+08
5169.12185 2.33027e+08
5169.38031 2.22502e+08
5169.63879 2.63086e+08
5169.89728 2.43067e+08
5170.15578 3.03904e+08
5170.41429 2.8778e+08
5170.67282 3.62636e+08
5170.93136 3.65499e+08
5171.18991 4.5318e+08
5171.44848 5.13507e+08
5171.70706 6.26272e+08
5171.96565 7.84184e+08
5172.22426 9.57067e+08
5172.48287 1.13456e+09
5172.7415 1.2007e+09
5173.00015 1.2012e+09
5173.2588 1.1381e+09
5173.51747 9.93861e+08
5173.77616 9.46413e+08
5174.03485 7.74299e+08
5174.29356 7.27051e+08
5174.55228 6.89019e+08
5174.81101 6.45308e+08
5175.06976 5.83764e+08
5175.32852 4.58532e+08
5175.58729 8.40778e+08
5175.84608 6.89758e+08
5176.10488 3.30396e+08
5176.36369 2.43136e+08
5176.62251 2.11159e+08
5176.88135 1.95091e+08
5177.1402 1.86155e+08
5177.39907 1.77257e+08
5177.65794 1.71734e+08
5177.91683 1.67731e+08
5178.17573 1.65317e+08
5178.43465 1.64599e+08
5178.69358 1.6865e+08
5178.95252 1.81129e+08
5179.21147 1.81228e+08
5179.47044 2.17583e+08
5179.72942 1.76626e+08
5179.98841 1.62725e+08
5180.24742 1.59984e+08
5180.50644 1.59314e+08
5180.76547 1.59491e+08
5181.02451 1.60199e+08
5181.28357 1.61341e+08
5181.54264 1.62853e+08
5181.80173 1.68656e+08
5182.06082 1.76401e+08
5182.31993 1.73669e+08
5182.57906 1.72774e+08
5182.83819 1.87322e+08
5183.09734 2.22057e+08
5183.3565 1.86866e+08
5183.61567 1.7893e+08
5183.87486 1.79125e+08
5184.13406 1.80642e+08
5184.39328 1.83078e+08
5184.6525 1.85552e+08
5184.91174 1.88675e+08
5185.17099 1.92167e+08
5185.43026 1.96314e+08
5185.68954 2.01351e+08
5185.94883 2.07796e+08
5186.20813 2.1735e+08
5186.46745 2.35072e+08
5186.72678 2.85111e+08
5186.98612 5.73217e+08
5187.24548 7.35462e+08
5187.50484 3.47385e+08
5187.76423 2.76619e+08
5188.02362 2.60776e+08
5188.28303 2.59004e+08
5188.54245 2.56633e+08
5188.80188 2.61088e+08
5189.06133 2.68721e+08
5189.32079 2.80767e+08
5189.58026 3.03307e+08
5189.83975 3.68154e+08
5190.09925 5.47717e+08
5190.35876 4.40617e+08
5190.61828 3.51973e+08
5190.87782 3.42543e+08
5191.13737 3.66529e+08
5191.39693 4.59266e+08
5191.65651 3.94442e+08
5191.9161 3.7534e+08
5192.1757 3.82511e+08
5192.43532 3.95229e+08
5192.69494 4.10902e+08
5192.95459 4.28917e+08
5193.21424 4.48458e+08
5193.47391 4.7073e+08
5193.73359 4.9705e+08
5193.99328 5.31452e+08
5194.25299 5.91444e+08
5194.51271 7.43892e+08
5194.77244 7.33163e+08
5195.03218 6.7483e+08
5195.29194 7.13848e+08
5195.55171 8.13923e+08
5195.8115 7.8847e+08
5196.07129 8.07178e+08
5196.3311 8.5132e+08
5196.59093 9.01866e+08
5196.85076 9.55571e+08
5197.11061 1.01025e+09
5197.37047 1.06316e+09
5197.63035 1.11152e+09
5197.89024 1.15242e+09
5198.15014 1.1841e+09
5198.41005 1.20691e+09
5198.66998 1.22375e+09
5198.92992 1.23681e+09
5199.18987 1.24676e+09
5199.44984 1.25343e+09
5199.70982 1.25652e+09
5199.96981 1.25589e+09
5200.22981 1.25174e+09
5200.48983 1.24511e+09
5200.74986 1.23853e+09
5201.00991 1.23582e+09
5201.26996 1.23976e+09
5201.53003 1.2485e+09
5201.79012 1.25635e+09
5202.05021 1.25864e+09
5202.31032 1.25409e+09
5202.57044 1.24356e+09
5202.83058 1.22837e+09
5203.09073 1.20829e+09
5203.35089 1.18099e+09
5203.61106 1.14759e+09
5203.87125 1.12118e+09
5204.13145 1.06677e+09
5204.39166 1.01645e+09
5204.65189 9.74899e+08
5204.91213 9.39499e+08
5205.17238 9.10817e+08
5205.43264 8.95176e+08
5205.69292 9.40982e+08
5205.95321 1.02179e+09
5206.21352 8.74844e+08
5206.47383 8.4381e+08
5206.73416 8.3692e+08
5206.99451 8.38312e+08
5207.25486 8.46338e+08
5207.51523 8.62652e+08
5207.77562 8.99094e+08
5208.03601 9.74562e+08
5208.29642 9.42309e+08
5208.55684 9.57429e+08
5208.81728 1.00934e+09
5209.07772 1.11965e+09
5209.33818 1.11802e+09
5209.59866 1.16334e+09
5209.85914 1.11515e+09
5210.11964 1.11871e+09
5210.38015 1.14168e+09
5210.64068 1.1657e+09
5210.90122 1.1874e+09
5211.16177 1.20583e+09
5211.42233 1.22118e+09
5211.68291 1.23287e+09
5211.9435 1.24284e+09
5212.20411 1.25168e+09
5212.46472 1.25894e+09
5212.72535 1.26508e+09
5212.986 1.2699e+09
5213.24665 1.27335e+09
5213.50732 1.27543e+09
5213.768 1.2761e+09
5214.0287 1.27543e+09
5214.28941 1.27334e+09
5214.55013 1.26987e+09
5214.81086 1.26503e+09
5215.07161 1.25882e+09
5215.33237 1.25135e+09
5215.59314 1.24259e+09
5215.85393 1.23173e+09
5216.11473 1.21969e+09
5216.37554 1.20632e+09
5216.63636 1.18274e+09
5216.8972 1.15938e+09
5217.15805 1.13792e+09
5217.41892 1.1152e+09
5217.6798 1.06072e+09
5217.94069 1.01918e+09
5218.20159 9.79669e+08
5218.46251 9.409e+08
5218.72344 9.02956e+08
5218.98438 8.66943e+08
5219.24533 8.32558e+08
5219.5063 8.01968e+08
5219.76728 7.75394e+08
5220.02828 7.60331e+08
5220.28929 8.22489e+08
5220.55031 8.37999e+08
5220.81134 7.03822e+08
5221.07239 7.69088e+08
5221.33345 9.9764e+08
5221.59452 6.94753e+08
5221.85561 6.01173e+08
5222.11671 5.80154e+08
5222.37782 5.77499e+08
5222.63895 6.142e+08
5222.90008 8.90204e+08
5223.16124 1.12678e+09
5223.4224 6.65869e+08
5223.68358 5.49261e+08
5223.94477 5.33126e+08
5224.20597 5.60294e+08
5224.46719 7.47336e+08
5224.72842 9.2266e+08
5224.98966 8.01082e+08
5225.25092 5.4723e+08
5225.51219 4.80417e+08
5225.77347 4.5709e+08
5226.03477 4.44435e+08
5226.29607 4.38635e+08
5226.55739 4.38009e+08
5226.81873 4.36022e+08
5227.08008 4.36966e+08
5227.34144 4.41955e+08
5227.60281 4.51435e+08
5227.8642 4.6845e+08
5228.1256 5.05613e+08
5228.38701 6.82002e+08
5228.64844 9.64016e+08
5228.90987 6.59111e+08
5229.17133 5.34068e+08
5229.43279 5.19623e+08
5229.69427 5.2796e+08
5229.95576 5.53619e+08
5230.21727 6.24314e+08
5230.47878 7.72073e+08
5230.74031 6.70933e+08
5231.00186 6.39167e+08
5231.26341 6.5766e+08
5231.52498 6.90585e+08
5231.78657 7.29422e+08
5232.04816 7.7564e+08
5232.30977 8.30173e+08
5232.57139 9.11406e+08
5232.83303 1.02442e+09
5233.09468 1.01739e+09
5233.35634 1.06519e+09
5233.61801 1.12424e+09
5233.8797 1.17768e+09
5234.1414 1.21965e+09
5234.40311 1.24951e+09
5234.66484 1.27021e+09
5234.92658 1.28547e+09
5235.18833 1.29649e+09
5235.4501 1.30322e+09
5235.71188 1.30552e+09
5235.97367 1.30334e+09
5236.23548 1.29677e+09
5236.49729 1.28606e+09
5236.75913 1.27175e+09
5237.02097 1.25327e+09
5237.28283 1.22566e+09
5237.5447 1.19052e+09
5237.80658 1.15124e+09
5238.06848 1.11335e+09
5238.33039 1.08308e+09
5238.59231 1.06431e+09
5238.85425 1.06032e+09
5239.1162 1.07404e+09
5239.37816 1.1045e+09
5239.64013 1.1487e+09
5239.90212 1.19833e+09
5240.16413 1.24178e+09
5240.42614 1.27273e+09
5240.68817 1.29414e+09
5240.95021 1.30752e+09
5241.21226 1.31219e+09
5241.47433 1.30773e+09
5241.73641 1.297e+09
5241.9985 1.28409e+09
5242.26061 1.246e+09
5242.52273 1.18773e+09
5242.78486 1.11027e+09
5243.04701 1.02276e+09
5243.30917 9.37095e+08
5243.57134 8.6086e+08
5243.83352 7.90974e+08
5244.09572 7.30935e+08
5244.35793 6.84149e+08
5244.62016 6.45704e+08
5244.8824 6.45752e+08
5245.14465 7.48315e+08
5245.40691 5.93716e+08
5245.66919 5.30101e+08
5245.93148 5.12062e+08
5246.19378 5.26336e+08
5246.4561 5.46916e+08
5246.71843 4.77622e+08
5246.98077 4.54738e+08
5247.24312 4.47444e+08
5247.50549 4.46559e+08
5247.76787 4.51003e+08
5248.03027 4.61107e+08
5248.29268 4.79636e+08
5248.5551 5.11802e+08
5248.81753 5.54325e+08
5249.07998 6.74424e+08
5249.34244 7.83315e+08
5249.60491 8.11797e+08
5249.8674 1.01618e+09
5250.1299 1.10854e+09
5250.39241 1.17434e+09
5250.65494 1.26702e+09
5250.91748 1.30966e+09
5251.18003 1.31793e+09
5251.4426 1.29314e+09
5251.70518 1.22246e+09
5251.96777 1.08442e+09
5252.23037 9.27882e+08
5252.49299 7.69238e+08
5252.75562 6.62014e+08
5253.01827 5.97111e+08
5253.28092 6.54849e+08
5253.5436 5.3005e+08
5253.80628 4.36977e+08
5254.06898 4.07016e+08
5254.33169 3.90078e+08
5254.59441 3.64992e+08
5254.85715 3.51954e+08
5255.11989 3.52584e+08
5255.38266 3.74823e+08
5255.64543 4.81408e+08
5255.90822 7.53824e+08
5256.17102 5.4109e+08
5256.43384 3.90695e+08
5256.69667 3.66889e+08
5256.95951 3.90782e+08
5257.22236 4.65915e+08
5257.48523 6.31776e+08
5257.74811 7.00679e+08
5258.01101 1.0979e+09
5258.27391 1.31127e+09
5258.53683 1.09423e+09
5258.79977 6.67161e+08
5259.06271 4.61608e+08
5259.32567 3.73358e+08
5259.58865 3.33043e+08
5259.85163 3.09217e+08
5260.11463 2.89605e+08
5260.37764 2.80685e+08
5260.64067 2.75912e+08
5260.90371 2.7875e+08
5261.16676 2.96378e+08
5261.42982 3.93323e+08
5261.6929 3.4781e+08
5261.95599 2.78766e+08
5262.2191 2.78912e+08
5262.48222 2.67339e+08
5262.74535 2.63431e+08
5263.00849 2.65024e+08
5263.27165 2.65196e+08
5263.53482 2.64984e+08
5263.798 2.66861e+08
5264.0612 2.70062e+08
5264.32441 2.73741e+08
5264.58763 2.80788e+08
5264.85086 2.96347e+08
5265.11411 3.07472e+08
5265.37738 3.35511e+08
5265.64065 4.16462e+08
5265.90394 3.25923e+08
5266.16724 3.22713e+08
5266.43056 3.27647e+08
5266.69389 4.11686e+08
5266.95723 4.91015e+08
5267.22058 3.51328e+08
5267.48395 3.41211e+08
5267.74733 3.45564e+08
5268.01072 3.53952e+08
5268.27413 3.68281e+08
5268.53755 3.92097e+08
5268.80098 4.53853e+08
5269.06443 6.27645e+08
5269.32789 5.59953e+08
5269.59136 5.7252e+08
5269.85485 8.40014e+08
5270.11835 1.10631e+09
5270.38186 9.91306e+08
5270.64539 6.57826e+08
5270.90893 5.35314e+08
5271.17248 5.42165e+08
5271.43604 5.63475e+08
5271.69962 5.89234e+08
5271.96321 6.22086e+08
5272.22682 6.58952e+08
5272.49044 7.01204e+08
5272.75407 7.48208e+08
5273.01771 8.01259e+08
5273.28137 8.62443e+08
5273.54504 9.34864e+08
5273.80872 1.01443e+09
5274.07242 1.07142e+09
5274.33613 1.13871e+09
5274.59985 1.20539e+09
5274.86359 1.26907e+09
5275.12734 1.30231e+09
5275.3911 1.32009e+09
5275.65488 1.33885e+09
5275.91867 1.35043e+09
5276.18247 1.35883e+09
5276.44629 1.36263e+09
5276.71012 1.36148e+09
5276.97396 1.35539e+09
5277.23781 1.34471e+09
5277.50168 1.33051e+09
5277.76556 1.32414e+09
5278.02946 1.32753e+09
5278.29337 1.26473e+09
5278.55729 1.19979e+09
5278.82122 1.16385e+09
5279.08517 1.0786e+09
5279.34913 1.01159e+09
5279.6131 9.65584e+08
5279.87709 9.44233e+08
5280.14109 9.82976e+08
5280.40511 1.18269e+09
5280.66913 1.32713e+09
5280.93317 1.0953e+09
5281.19723 8.72107e+08
5281.46129 7.95516e+08
5281.72537 7.51258e+08
5281.98947 7.42176e+08
5282.25357 7.02626e+08
5282.51769 6.9236e+08
5282.78182 6.95574e+08
5283.04597 7.14256e+08
5283.31013 7.79457e+08
5283.5743 1.06388e+09
5283.83849 1.25334e+09
5284.10268 8.81314e+08
5284.3669 7.66469e+08
5284.63112 7.48122e+08
5284.89536 7.53356e+08
5285.15961 7.67902e+08
5285.42387 7.97407e+08
5285.68815 8.16993e+08
5285.95244 8.53608e+08
5286.21675 8.77141e+08
5286.48107 9.34636e+08
5286.7454 9.79765e+08
5287.00974 9.70894e+08
5287.2741 9.97583e+08
5287.53847 1.0335e+09
5287.80285 1.07255e+09
5288.06725 1.11256e+09
5288.33166 1.15224e+09
5288.59608 1.1903e+09
5288.86052 1.22552e+09
5289.12497 1.25698e+09
5289.38943 1.28415e+09
5289.65391 1.30631e+09
5289.91839 1.32366e+09
5290.1829 1.33797e+09
5290.44741 1.34969e+09
5290.71194 1.35917e+09
5290.97648 1.36742e+09
5291.24104 1.37427e+09
5291.50561 1.3796e+09
5291.77019 1.3834e+09
5292.03479 1.38562e+09
5292.29939 1.38628e+09
5292.56402 1.38536e+09
5292.82865 1.38288e+09
5293.0933 1.37885e+09
5293.35796 1.37331e+09
5293.62263 1.36631e+09
5293.88732 1.35821e+09
5294.15202 1.35142e+09
5294.41674 1.34546e+09
5294.68146 1.32481e+09
5294.94621 1.30289e+09
5295.21096 1.27747e+09
5295.47573 1.2475e+09
5295.74051 1.21401e+09
5296.0053 1.17708e+09
5296.27011 1.13607e+09
5296.53493 1.09523e+09
5296.79976 1.05452e+09
5297.06461 1.01486e+09
5297.32947 9.77066e+08
5297.59434 9.39679e+08
5297.85923 9.06028e+08
5298.12413 8.82028e+08
5298.38904 8.45246e+08
5298.65397 8.12419e+08
5298.9189 7.85166e+08
5299.18386 7.60712e+08
5299.44882 7.38747e+08
5299.7138 7.20172e+08
5299.97879 7.033e+08
5300.2438 6.88397e+08
5300.50882 6.76418e+08
5300.77385 6.68158e+08
5301.0389 6.64235e+08
5301.30395 6.59385e+08
5301.56903 6.60984e+08
5301.83411 6.70273e+08
5302.09921 6.89215e+08
5302.36432 7.30193e+08
5302.62945 8.40882e+08
5302.89458 1.03334e+09
5303.15974 8.98328e+08
5303.4249 9.24999e+08
5303.69008 1.08262e+09
5303.95527 1.3067e+09
5304.22047 1.37395e+09
5304.48569 1.27494e+09
5304.75092 1.21042e+09
5305.01617 1.26065e+09
5305.28142 1.29407e+09
5305.54669 1.3457e+09
5305.81198 1.37913e+09
5306.07728 1.39798e+09
5306.34259 1.40128e+09
5306.60791 1.38897e+09
5306.87325 1.36193e+09
5307.1386 1.30963e+09
5307.40396 1.21918e+09
5307.66934 1.10472e+09
5307.93473 9.90105e+08
5308.20013 8.88345e+08
5308.46555 8.04141e+08
5308.73098 7.32021e+08
5308.99642 6.74359e+08
5309.26188 6.27489e+08
5309.52735 5.8892e+08
5309.79283 5.54873e+08
5310.05833 5.26007e+08
5310.32384 5.04376e+08
5310.58936 4.86421e+08
5310.85489 4.75515e+08
5311.12044 4.59944e+08
5311.38601 4.42827e+08
5311.65158 4.30338e+08
5311.91717 4.26092e+08
5312.18277 4.1853e+08
5312.44839 4.02923e+08
5312.71402 3.94785e+08
5312.97966 3.90079e+08
5313.24532 3.89644e+08
5313.51099 3.98578e+08
5313.77667 3.77375e+08
5314.04236 3.7138e+08
5314.30807 3.68801e+08
5314.57379 3.68841e+08
5314.83953 3.6423e+08
5315.10528 3.63267e+08
5315.37104 3.63578e+08
5315.63682 3.68102e+08
5315.9026 3.84649e+08
5316.16841 4.11994e+08
5316.43422 4.06972e+08
5316.70005 3.77145e+08
5316.96589 3.70856e+08
5317.23175 3.68185e+08
5317.49761 3.68095e+08
5317.7635 3.72218e+08
5318.02939 3.81764e+08
5318.2953 4.06353e+08
5318.56122 4.51807e+08
5318.82715 4.7836e+08
5319.0931 5.31496e+08
5319.35906 6.92892e+08
5319.62504 1.10447e+09
5319.89103 1.15164e+09
5320.15703 1.2018e+09
5320.42304 1.15249e+09
5320.68907 8.10728e+08
5320.95511 1.18212e+09
5321.22117 1.35272e+09
5321.48723 8.33075e+08
5321.75331 7.27535e+08
5322.01941 9.41473e+08
5322.28552 4.60862e+08
5322.55164 4.1789e+08
5322.81777 4.07712e+08
5323.08392 3.99667e+08
5323.35008 3.94752e+08
5323.61625 3.91352e+08
5323.88244 3.91016e+08
5324.14864 3.95065e+08
5324.41486 3.96165e+08
5324.68108 4.0134e+08
5324.94732 4.158e+08
5325.21358 4.67812e+08
5325.47985 5.38378e+08
5325.74613 4.55676e+08
5326.01242 4.32343e+08
5326.27873 4.32822e+08
5326.54505 4.40777e+08
5326.81138 4.55197e+08
5327.07773 4.74119e+08
5327.34409 5.0588e+08
5327.61046 5.56692e+08
5327.87685 6.51802e+08
5328.14325 8.46398e+08
5328.40967 1.18764e+09
5328.67609 1.37258e+09
5328.94253 1.23096e+09
5329.20899 8.92963e+08
5329.47545 6.89234e+08
5329.74193 5.98683e+08
5330.00843 5.48818e+08
5330.27494 5.25096e+08
5330.54146 5.11459e+08
5330.80799 5.05148e+08
5331.07454 5.02524e+08
5331.3411 5.03208e+08
5331.60767 5.05909e+08
5331.87426 5.18056e+08
5332.14086 5.2328e+08
5332.40747 5.19069e+08
5332.6741 5.34286e+08
5332.94074 5.31824e+08
5333.20739 5.38325e+08
5333.47406 5.46119e+08
5333.74074 5.5347e+08
5334.00743 5.66994e+08
5334.27414 5.69982e+08
5334.54086 5.79058e+08
5334.8076 5.88531e+08
5335.07434 5.99448e+08
5335.3411 6.10244e+08
5335.60788 6.20685e+08
5335.87466 6.3216e+08
5336.14146 6.45783e+08
5336.40828 6.5818e+08
5336.6751 6.71634e+08
5336.94194 6.8692e+08
5337.2088 7.01458e+08
5337.47567 7.16111e+08
5337.74255 7.31597e+08
5338.00944 7.46712e+08
5338.27635 7.63809e+08
5338.54327 7.82345e+08
5338.8102 8.01873e+08
5339.07715 8.21848e+08
5339.34411 8.4284e+08
5339.61108 8.64702e+08
5339.87807 8.86604e+08
5340.14507 9.09615e+08
5340.41208 9.33474e+08
5340.67911 9.59372e+08
5340.94615 9.85664e+08
5341.21321 1.01351e+09
5341.48027 1.04082e+09
5341.74735 1.06936e+09
5342.01445 1.10024e+09
5342.28156 1.13361e+09
5342.54868 1.16376e+09
5342.81581 1.20161e+09
5343.08296 1.23119e+09
5343.35012 1.26376e+09
5343.61729 1.29732e+09
5343.88448 1.33144e+09
5344.15168 1.36453e+09
5344.4189 1.39518e+09
5344.68612 1.42226e+09
5344.95336 1.44562e+09
5345.22062 1.45916e+09
5345.48789 1.45418e+09
5345.75517 1.43816e+09
5346.02246 1.42621e+09
5346.28977 1.42253e+09
5346.55709 1.42454e+09
5346.82443 1.42941e+09
5347.09177 1.43528e+09
5347.35914 1.44134e+09
5347.62651 1.44724e+09
5347.8939 1.45263e+09
5348.1613 1.45744e+09
5348.42871 1.46155e+09
5348.69614 1.46488e+09
5348.96358 1.46739e+09
5349.23104 1.46903e+09
5349.49851 1.46978e+09
5349.76599 1.46963e+09
5350.03348 1.4686e+09
5350.30099 1.46678e+09
5350.56851 1.46439e+09
5350.83605 1.46215e+09
5351.1036 1.46381e+09
5351.37116 1.46498e+09
5351.63873 1.45742e+09
5351.90632 1.45553e+09
5352.17392 1.45695e+09
5352.44154 1.46078e+09
5352.70917 1.46608e+09
5352.97681 1.47116e+09
5353.24447 1.47323e+09
5353.51214 1.47457e+09
5353.77982 1.47565e+09
5354.04751 1.47454e+09
5354.31522 1.4713e+09
5354.58294 1.46642e+09
5354.85068 1.46047e+09
5355.11843 1.45402e+09
5355.38619 1.4477e+09
5355.65397 1.4423e+09
5355.92176 1.43868e+09
5356.18956 1.43788e+09
5356.45738 1.44057e+09
5356.72521 1.44685e+09
5356.99305 1.45586e+09
5357.26091 1.46589e+09
5357.52878 1.4746e+09
5357.79666 1.47996e+09
5358.06456 1.48077e+09
5358.33247 1.47688e+09
5358.60039 1.46881e+09
5358.86833 1.45754e+09
5359.13628 1.44382e+09
5359.40424 1.42712e+09
5359.67222 1.40666e+09
5359.94021 1.38148e+09
5360.20821 1.35192e+09
5360.47623 1.31853e+09
5360.74426 1.28305e+09
5361.0123 1.24692e+09
5361.28036 1.21089e+09
5361.54843 1.17816e+09
5361.81651 1.14185e+09
5362.08461 1.10941e+09
5362.35272 1.0801e+09
5362.62085 1.05511e+09
5362.88898 1.03019e+09
5363.15714 1.01365e+09
5363.4253 1.02058e+09
5363.69348 1.12718e+09
5363.96167 1.20355e+09
5364.22987 1.23175e+09
5364.49809 1.31648e+09
5364.76632 1.27318e+09
5365.03457 9.44402e+08
5365.30283 8.60053e+08
5365.5711 8.28931e+08
5365.83938 8.08235e+08
5366.10768 7.88804e+08
5366.376 7.74368e+08
5366.64432 7.63368e+08
5366.91266 7.58579e+08
5367.18101 7.53913e+08
5367.44938 7.74231e+08
5367.71776 9.00474e+08
5367.98615 8.89255e+08
5368.25456 8.89972e+08
5368.52297 7.93875e+08
5368.79141 7.20278e+08
5369.05985 7.04357e+08
5369.32831 7.03029e+08
5369.59679 7.1126e+08
5369.86527 7.63953e+08
5370.13377 7.78922e+08
5370.40229 7.73623e+08
5370.67081 8.87766e+08
5370.93935 9.79183e+08
5371.20791 1.03403e+09
5371.47647 1.2641e+09
5371.74506 1.46352e+09
5372.01365 1.48612e+09
5372.28226 1.34951e+09
5372.55088 1.09425e+09
5372.81951 9.51492e+08
5373.08816 9.42211e+08
5373.35682 1.14806e+09
5373.62549 1.46054e+09
5373.89418 1.35692e+09
5374.16288 9.74729e+08
5374.4316 7.97394e+08
5374.70033 7.36253e+08
5374.96907 7.12569e+08
5375.23782 7.12514e+08
5375.50659 7.3316e+08
5375.77538 7.81013e+08
5376.04417 8.68615e+08
5376.31298 1.06204e+09
5376.5818 1.3626e+09
5376.85064 1.43071e+09
5377.11949 1.45649e+09
5377.38835 1.42474e+09
5377.65723 1.16786e+09
5377.92612 9.76168e+08
5378.19502 9.0861e+08
5378.46393 9.05244e+08
5378.73286 9.41048e+08
5379.00181 1.0111e+09
5379.27076 1.11402e+09
5379.53974 1.24373e+09
5379.80872 1.37253e+09
5380.07772 1.45623e+09
5380.34673 1.49638e+09
5380.61575 1.51022e+09
5380.88479 1.49814e+09
5381.15384 1.46775e+09
5381.4229 1.42351e+09
5381.69198 1.2885e+09
5381.96107 1.13435e+09
5382.23018 1.00836e+09
5382.4993 9.13233e+08
5382.76843 8.49058e+08
5383.03757 8.67333e+08
5383.30673 8.80886e+08
5383.5759 7.47693e+08
5383.84509 6.9145e+08
5384.11429 6.64899e+08
5384.3835 6.50509e+08
5384.65273 6.39116e+08
5384.92197 6.32051e+08
5385.19122 6.99809e+08
5385.46048 6.49684e+08
5385.72976 6.45983e+08
5385.99906 6.73427e+08
5386.26836 7.48635e+08
5386.53768 8.60973e+08
5386.80702 1.14262e+09
5387.07637 1.431e+09
5387.34573 1.3721e+09
5387.6151 1.0335e+09
5387.88449 8.02477e+08
5388.15389 7.03339e+08
5388.4233 6.53272e+08
5388.69273 6.22481e+08
5388.96217 6.0831e+08
5389.23163 6.04783e+08
5389.5011 6.04608e+08
5389.77058 5.85254e+08
5390.04007 5.96567e+08
5390.30958 5.90757e+08
5390.5791 5.82179e+08
5390.84864 5.81732e+08
5391.11819 5.85988e+08
5391.38775 5.98317e+08
5391.65733 5.96468e+08
5391.92692 6.03837e+08
5392.19652 6.16704e+08
5392.46614 6.3641e+08
5392.73577 6.86426e+08
5393.00541 8.29309e+08
5393.27507 1.1652e+09
5393.54474 1.08597e+09
5393.81442 7.94994e+08
5394.08412 7.77954e+08
5394.35383 6.76925e+08
5394.62355 6.69596e+08
5394.89329 6.63318e+08
5395.16304 6.57366e+08
5395.43281 6.67912e+08
5395.70259 7.06216e+08
5395.97238 7.00583e+08
5396.24218 7.08547e+08
5396.512 7.31329e+08
5396.78184 7.69707e+08
5397.05168 8.20749e+08
5397.32154 9.02783e+08
5397.59141 1.04429e+09
