wavelength(nm) transmission
1873.02134 2.33147e-20
1873.115 0
1873.20866 4.26918e-42
1873.30232 2.19234e-21
1873.39599 9.98858e-18
1873.48966 1.34763e-10
1873.58334 1.0828e-05
1873.67702 6.70043e-05
1873.7707 3.94461e-06
1873.86439 5.92813e-07
1873.95809 1.95886e-16
1874.05179 8.01279e-11
1874.14549 5.98229e-05
1874.2392 0.00356038
1874.33292 0.0204788
1874.42664 0.0344266
1874.52036 0.00654278
1874.61409 0.0366007
1874.70782 0.0658308
1874.80156 0.0264414
1874.8953 0.0222206
1874.98905 0.0409557
1875.0828 0.00974526
1875.17656 0.000876029
1875.27032 0.000115888
1875.36409 1.49072e-09
1875.45786 3.04786e-20
1875.55163 2.14008e-06
1875.64541 0.00117223
1875.7392 0.0150348
1875.83299 0.0471521
1875.92678 0.0577657
1876.02058 0.0288027
1876.11438 0.0131038
1876.20819 0.00489807
1876.302 0.0538299
1876.39582 0.0652443
1876.48964 0.0327776
1876.58347 0.00911749
1876.6773 0.000130316
1876.77114 0.000338955
1876.86498 2.51937e-06
1876.95882 2.36284e-10
1877.05267 4.06781e-32
1877.14653 1.7232e-23
1877.24039 4.74494e-13
1877.33425 3.46211e-13
1877.42812 7.03163e-05
1877.52199 0.0046005
1877.61587 0.0284318
1877.70976 0.0691497
1877.80364 0.117272
1877.89754 0.144415
1877.99143 0.165275
1878.08534 0.0994863
1878.17924 0.0301854
1878.27315 0.000874889
1878.36707 0.00197146
1878.46099 0.101344
1878.55492 0.249549
1878.64885 0.196596
1878.74278 0.208617
1878.83672 0.338249
1878.93066 0.420642
1879.02461 0.438003
1879.11857 0.346505
1879.21253 0.366033
1879.30649 0.271255
1879.40046 0.0723018
1879.49443 0.00152615
1879.58841 0.115805
1879.68239 0.309849
1879.77637 0.429104
1879.87036 0.461167
1879.96436 0.467356
1880.05836 0.473521
1880.15237 0.447017
1880.24638 0.352878
1880.34039 0.204017
1880.43441 0.0230717
1880.52843 0.000955136
1880.62246 0.026939
1880.7165 0.100465
1880.81053 0.0255149
1880.90458 0.00373004
1880.99863 1.46119e-06
1881.09268 0.00013945
1881.18673 0.0231987
1881.2808 0.0987274
1881.37486 0.0711605
1881.46893 0.140197
1881.56301 0.0468732
1881.65709 0.000467341
1881.75118 0.000879501
1881.84527 0.0913231
1881.93936 0.310212
1882.03346 0.417786
1882.12756 0.386043
1882.22167 0.432429
1882.31579 0.481526
1882.4099 0.501006
1882.50403 0.466462
1882.59815 0.440272
1882.69229 0.244594
1882.78642 0.0302495
1882.88056 0.264133
1882.97471 0.39509
1883.06886 0.381375
1883.16302 0.378453
1883.25718 0.330311
1883.35134 0.253433
1883.44551 0.229797
1883.53969 0.154661
1883.63387 0.0481383
1883.72805 0.0124865
1883.82224 0.00412334
1883.91643 0.000187559
1884.01063 4.24728e-08
1884.10483 0
1884.19904 2.68538e-15
1884.29325 5.29508e-07
1884.38747 4.49056e-06
1884.48169 0.00377062
1884.57592 0.040528
1884.67015 0.105267
1884.76439 0.139794
1884.85863 0.0869793
1884.95287 0.245733
1885.04712 0.280391
1885.14138 0.154371
1885.23564 0.284493
1885.3299 0.318352
1885.42417 0.218691
1885.51844 0.0639501
1885.61272 0.00373833
1885.707 0.000609525
1885.80129 0.0642298
1885.89558 0.23723
1885.98988 0.344475
1886.08418 0.38401
1886.17849 0.39601
1886.2728 0.394897
1886.36712 0.354826
1886.46144 0.281795
1886.55576 0.173914
1886.65009 0.0511429
1886.74443 0.0025976
1886.83877 3.03927e-08
1886.93311 8.11891e-06
1887.02746 0.00135658
1887.12182 0.0643162
1887.21617 0.2041
1887.31054 0.30636
1887.40491 0.281719
1887.49928 0.157854
1887.59365 0.429592
1887.68804 0.47709
1887.78242 0.515217
1887.87682 0.520078
1887.97121 0.519462
1888.06561 0.470919
1888.16002 0.547254
1888.25443 0.522909
1888.34884 0.464831
1888.44326 0.45223
1888.53769 0.505745
1888.63212 0.487541
1888.72655 0.319235
1888.82099 0.191246
1888.91543 0.378504
1889.00988 0.4434
1889.10433 0.429377
1889.19879 0.393677
1889.29325 0.356039
1889.38772 0.298939
1889.48219 0.214513
1889.57667 0.13481
1889.67115 0.0297717
1889.76564 0.000420336
1889.86013 0.00654083
1889.95462 0.00244924
1890.04912 5.76103e-05
1890.14363 2.92522e-09
1890.23814 4.9994e-31
1890.33265 2.57067e-16
1890.42717 7.87167e-07
1890.52169 0.000480512
1890.61622 0.00842362
1890.71076 0.0215407
1890.80529 0.0505207
1890.89984 0.135757
1890.99438 0.20333
1891.08894 0.248074
1891.18349 0.26942
1891.27805 0.245804
1891.37262 0.246981
1891.46719 0.0963012
1891.56177 0.0308209
1891.65635 0.12529
1891.75093 0.123407
1891.84552 0.0963783
1891.94012 0.0316367
1892.03472 0.00239076
1892.12932 2.45621e-06
1892.22393 3.62473e-47
1892.31854 7.3872e-07
1892.41316 0.00157003
1892.50778 0.0235569
1892.60241 0.0842059
1892.69704 0.143893
1892.79168 0.104751
1892.88632 0.0120632
1892.98097 0.076023
1893.07562 0.00749572
1893.17028 0.0748208
1893.26494 0.208445
1893.3596 0.19644
1893.45427 0.0906106
1893.54895 0.0467875
1893.64363 0.0306269
1893.73831 0.00126578
1893.833 7.71353e-09
1893.9277 4.06084e-07
1894.0224 0.00297216
1894.1171 0.0454877
1894.21181 0.134275
1894.30652 0.228332
1894.40124 0.227655
1894.49596 0.36827
1894.59069 0.380767
1894.68542 0.287817
1894.78016 0.0741025
1894.8749 0.0201349
1894.96964 0.261286
1895.06439 0.44636
1895.15915 0.502466
1895.25391 0.539412
1895.34868 0.552988
1895.44345 0.55769
1895.53822 0.554645
1895.633 0.514105
1895.72778 0.505464
1895.82257 0.267772
1895.91737 0.250361
1896.01216 0.106477
1896.10697 0.25916
1896.20177 0.440692
1896.29659 0.457519
1896.3914 0.274099
1896.48623 0.0783062
1896.58105 0.0971667
1896.67588 0.37141
1896.77072 0.429435
1896.86556 0.412846
1896.96041 0.431807
1897.05526 0.399507
1897.15011 0.315763
1897.24497 0.298238
1897.33984 0.220831
1897.43471 0.0770611
1897.52958 0.0533006
1897.62446 0.00607434
1897.71934 3.27828e-05
1897.81423 5.40942e-13
1897.90912 1.50457e-08
1898.00402 0.000587685
1898.09892 0.0162686
1898.19383 0.0641626
1898.28874 0.107585
1898.38366 0.130791
1898.47858 0.134848
1898.57351 0.0876205
1898.66844 0.0141121
1898.76338 0.0124318
1898.85832 0.000468622
1898.95326 7.19961e-12
1899.04821 6.04938e-06
1899.14317 0.00123986
1899.23813 0.00315362
1899.33309 0.0010931
1899.42806 5.37717e-05
1899.52303 5.40304e-08
1899.61801 2.19569e-17
1899.71299 0
1899.80798 3.7708e-15
1899.90298 1.70388e-07
1899.99797 7.66653e-05
1900.09298 0.00121931
1900.18798 0.00367362
1900.28299 0.00312541
1900.37801 0.000445125
1900.47303 2.80591e-07
1900.56806 1.16432e-16
1900.66309 2.80087e-10
1900.75812 8.76001e-05
1900.85316 0.00373854
1900.94821 0.005618
1901.04326 0.00359147
1901.13831 0.0709486
1901.23337 0.151849
1901.32844 0.15559
1901.42351 0.201263
1901.51858 0.159455
1901.61366 0.0176116
1901.70874 0.13074
1901.80383 0.237615
1901.89892 0.273105
1901.99402 0.26536
1902.08912 0.246604
1902.18423 0.205352
1902.27934 0.167677
1902.37446 0.112961
1902.46958 0.04843
1902.5647 0.0069293
1902.65983 8.19934e-05
1902.75497 0.000129535
1902.85011 6.6256e-07
1902.94525 1.23297e-15
1903.0404 9.02502e-35
1903.13556 1.2912e-11
1903.23072 1.37621e-10
1903.32588 0.000118857
1903.42105 0.00674315
1903.51622 0.0344664
1903.6114 0.0582115
1903.70658 0.0805616
1903.80177 0.0964004
1903.89696 0.190525
1903.99216 0.223981
1904.08736 0.23516
1904.18257 0.231712
1904.27778 0.211717
1904.373 0.170425
1904.46822 0.0960913
1904.56344 0.0141011
1904.65868 2.18552e-05
1904.75391 0.00923433
1904.84915 0.0253901
1904.9444 0.014422
1905.03965 0.0027616
1905.1349 8.82531e-05
1905.23016 2.77268e-08
1905.32542 4.57977e-22
1905.42069 3.99059e-26
1905.51596 3.42039e-12
1905.61124 3.03853e-11
1905.70653 2.12399e-12
1905.80181 5.44044e-05
1905.89711 0.00176277
1905.9924 0.00180508
1906.08771 1.04482e-05
1906.18301 0.00171872
1906.27832 0.0160003
1906.37364 0.0177299
1906.46896 0.00415769
1906.56429 0.000184643
1906.65962 3.27048e-08
1906.75495 5.04039e-18
1906.85029 1.096e-13
1906.94564 7.77272e-17
1907.04099 1.42348e-10
1907.13634 4.20137e-05
1907.2317 0.00549044
1907.32706 0.0394875
1907.42243 0.103277
1907.51781 0.174912
1907.61319 0.241262
1907.70857 0.293555
1907.80396 0.338433
1907.89935 0.378303
1907.99475 0.394239
1908.09015 0.33411
1908.18556 0.233645
1908.28097 0.400028
1908.37638 0.322083
1908.4718 0.408874
1908.56723 0.373378
1908.66266 0.277022
1908.7581 0.0736354
1908.85354 0.00625872
1908.94898 3.70957e-06
1909.04443 0.0046141
1909.13989 0.101749
1909.23535 0.242497
1909.33081 0.299053
1909.42628 0.422456
1909.52175 0.43993
1909.61723 0.347409
1909.71271 0.354349
1909.8082 0.168719
1909.9037 0.0310571
1909.99919 0.273666
1910.0947 0.35351
1910.1902 0.32304
1910.28571 0.232157
1910.38123 0.0997794
1910.47675 0.00981128
1910.57228 2.87646e-06
1910.66781 2.28258e-05
1910.76335 0.0133668
1910.85889 0.0893989
1910.95443 0.168289
1911.04998 0.193645
1911.14554 0.136381
1911.2411 0.0251314
1911.33666 0.00143342
1911.43223 1.38366e-07
1911.5278 3.01075e-06
1911.62338 1.53934e-12
1911.71897 9.76227e-14
1911.81455 1.472e-06
1911.91015 0.00279037
1912.00575 0.0309686
1912.10135 0.0234667
1912.19696 0.0885821
1912.29257 0.206704
1912.38818 0.172387
1912.48381 0.0240652
1912.57943 0.0650498
1912.67506 0.0888475
1912.7707 0.058774
1912.86634 0.0649165
1912.96199 0.135692
1913.05764 0.0852617
1913.15329 0.025555
1913.24895 0.00129416
1913.34462 6.32344e-08
1913.44029 1.27551e-08
1913.53596 7.6833e-08
1913.63164 3.36198e-13
1913.72732 4.28615e-25
1913.82301 1.61449e-14
1913.91871 3.31126e-06
1914.01441 0.000906333
1914.11011 0.00815331
1914.20582 0.0161008
1914.30153 0.00811569
1914.39725 2.1947e-05
1914.49297 0.00342242
1914.5887 0.0525638
1914.68443 0.0812161
1914.78016 0.0174815
1914.87591 2.5483e-05
1914.97165 0.0365229
1915.0674 0.197716
1915.16316 0.314418
1915.25892 0.262559
1915.35468 0.171544
1915.45045 0.367587
1915.54623 0.412728
1915.64201 0.384629
1915.73779 0.306142
1915.83358 0.219043
1915.92938 0.0902493
1916.02518 0.00826312
1916.12098 2.54027e-06
1916.21679 2.13553e-06
1916.3126 9.24206e-05
1916.40842 0.00191929
1916.50424 0.0073031
1916.60007 0.00165623
1916.6959 0.000592816
1916.79174 0.00197058
1916.88758 0.0797319
1916.98343 0.192231
1917.07928 0.0953914
1917.17514 0.00191887
1917.271 0.0677567
1917.36686 0.330719
1917.46273 0.465011
1917.55861 0.534637
1917.65449 0.528159
1917.75038 0.54168
1917.84626 0.606007
1917.94216 0.61829
1918.03806 0.594
1918.13396 0.544199
1918.22987 0.543026
1918.32579 0.599634
1918.42171 0.589893
1918.51763 0.553629
1918.61356 0.546199
1918.70949 0.522759
1918.80543 0.489901
1918.90137 0.44495
1918.99732 0.385649
1919.09327 0.341292
1919.18923 0.284503
1919.28519 0.169144
1919.38116 0.099834
1919.47713 0.0430709
1919.5731 0.00552495
1919.66908 4.15491e-05
1919.76507 3.53596e-12
1919.86106 1.25735e-14
1919.95706 2.38348e-07
1920.05306 2.02985e-07
1920.14906 0.000660773
1920.24507 0.00521601
1920.34109 0.00411456
1920.43711 0.000530619
1920.53313 2.58448e-06
1920.62916 5.63383e-15
1920.72519 0
1920.82123 1.32677e-13
1920.91728 2.06292e-08
1921.01332 7.21514e-09
1921.10938 5.22592e-07
1921.20543 0.00119715
1921.3015 0.0309173
1921.39756 0.0988546
1921.49364 0.136125
1921.58971 0.0472574
1921.6858 0.00386973
1921.78188 0.160881
1921.87797 0.378352
1921.97407 0.458385
1922.07017 0.487951
1922.16628 0.477745
1922.26239 0.341062
1922.3585 0.556626
1922.45462 0.546952
1922.55075 0.609414
1922.64688 0.608998
1922.74301 0.46946
1922.83915 0.259135
1922.9353 0.435912
1923.03145 0.570744
1923.1276 0.611071
1923.22376 0.601236
1923.31992 0.572465
1923.41609 0.52809
1923.51226 0.457434
1923.60844 0.324877
1923.70463 0.18393
1923.80081 0.0217578
1923.89701 0.000146961
1923.9932 3.30468e-10
1924.0894 2.68656e-05
1924.18561 2.06163e-05
1924.28182 2.86606e-13
1924.37804 5.15209e-07
1924.47426 0.00279194
1924.57049 0.0130843
1924.66672 0.104046
1924.76295 0.235661
1924.85919 0.0756362
1924.95544 0.306711
1925.05169 0.533469
1925.14795 0.622233
1925.24421 0.655931
1925.34047 0.681604
1925.43674 0.703312
1925.53301 0.713237
1925.62929 0.714155
1925.72558 0.683182
1925.82186 0.6454
1925.91816 0.551363
1926.01446 0.116669
1926.11076 0.0740103
1926.20707 0.486727
1926.30338 0.598265
1926.3997 0.550928
1926.49602 0.421936
1926.59235 0.425733
1926.68868 0.30949
1926.78502 0.0586152
1926.88136 0.000206352
1926.9777 0.00594393
1927.07406 0.00164206
1927.17041 7.34072e-07
1927.26677 9.10417e-06
1927.36314 0.00252422
1927.45951 0.102709
1927.55588 0.182741
1927.65226 0.0207104
1927.74865 0.118523
1927.84504 0.274255
1927.94143 0.474874
1928.03783 0.46226
1928.13424 0.374261
1928.23065 0.174346
1928.32706 0.131374
1928.42348 0.0182379
1928.5199 0.000121625
1928.61633 9.8016e-12
1928.71277 1.18742e-12
1928.8092 0.000801551
1928.90565 0.0427222
1929.00209 0.184837
1929.09855 0.342387
1929.195 0.456824
1929.29147 0.512458
1929.38793 0.564788
1929.4844 0.421756
1929.58088 0.450842
1929.67736 0.618495
1929.77385 0.605916
1929.87034 0.555234
1929.96684 0.428316
1930.06334 0.230941
1930.15984 0.0313059
1930.25635 6.29723e-06
1930.35287 0.00103687
1930.44939 0.0256082
1930.54591 0.242146
1930.64244 0.370022
1930.73898 0.195706
1930.83552 0.0500121
1930.93206 0.000371555
1931.02861 0.0561589
1931.12516 0.0206393
1931.22172 0.0011218
1931.31829 0.131966
1931.41485 0.236824
1931.51143 0.105243
1931.60801 0.149487
1931.70459 0.412944
1931.80118 0.232069
1931.89777 0.00556569
1931.99437 0.0181002
1932.09097 0.289667
1932.18757 0.568282
1932.28419 0.681043
1932.3808 0.713053
1932.47742 0.699787
1932.57405 0.689798
1932.67068 0.430579
1932.76732 0.171647
1932.86396 0.101258
1932.9606 0.0195216
1933.05725 0.324119
1933.15391 0.57835
1933.25057 0.692453
1933.34724 0.688408
1933.4439 0.674742
1933.54058 0.62097
1933.63726 0.532807
1933.73394 0.345983
1933.83063 0.0891616
1933.92733 0.0103465
1934.02403 1.28708e-07
1934.12073 0.00161287
1934.21744 0.0826992
1934.31415 0.286685
1934.41087 0.387573
1934.50759 0.138079
1934.60432 0.148615
1934.70105 0.47512
1934.79779 0.713276
1934.89453 0.771279
1934.99128 0.799741
1935.08803 0.798952
1935.18479 0.761443
1935.28155 0.775496
1935.37832 0.808143
1935.47509 0.781695
1935.57186 0.599936
1935.66864 0.133733
1935.76543 0.568629
1935.86222 0.293044
1935.95902 0.608584
1936.05582 0.573265
1936.15262 0.427433
1936.24943 0.38642
1936.34625 0.238442
1936.44307 0.0623341
1936.53989 0.00025695
1936.63672 4.66432e-06
1936.73355 0.0343263
1936.83039 0.251291
1936.92724 0.43863
1937.02409 0.594447
1937.12094 0.647628
1937.2178 0.585421
1937.31466 0.160836
1937.41153 0.415799
1937.5084 0.657232
1937.60528 0.631967
1937.70216 0.569585
1937.79905 0.392349
1937.89594 0.0948945
1937.99284 0.000283516
1938.08974 0.0265095
1938.18665 0.20552
1938.28356 0.0839377
1938.38048 0.337207
1938.4774 0.602286
1938.57433 0.641902
1938.67126 0.592859
1938.76819 0.492515
1938.86513 0.357367
1938.96208 0.129873
1939.05903 0.00429329
1939.15599 4.96609e-06
1939.25295 0.0188685
1939.34991 0.175157
1939.44688 0.268307
1939.54386 0.165782
1939.64084 0.00857413
1939.73782 2.1609e-05
1939.83481 0.00667599
1939.9318 0.0413868
1940.0288 0.162382
1940.12581 0.566041
1940.22281 0.695233
1940.31983 0.690526
1940.41685 0.45365
1940.51387 0.618074
1940.6109 0.699377
1940.70793 0.55681
1940.80497 0.257385
1940.90201 0.106266
1940.99906 0.0129556
1941.09611 0.259264
1941.19317 0.520292
1941.29023 0.489646
1941.3873 0.119463
1941.48437 0.0257459
1941.58145 0.00502718
1941.67853 0.117404
1941.77561 0.483317
1941.87271 0.409791
1941.9698 0.14363
1942.0669 0.629898
1942.16401 0.815857
1942.26112 0.842632
1942.35823 0.830841
1942.45535 0.838568
1942.55248 0.887882
1942.64961 0.880998
1942.74674 0.742248
1942.84388 0.615563
1942.94103 0.401118
1943.03818 0.828524
1943.13533 0.857726
1943.23249 0.709411
1943.32966 0.765409
1943.42682 0.721626
1943.524 0.388273
1943.62118 0.122574
1943.71836 0.00101751
1943.81555 0.19819
1943.91274 0.592746
1944.00994 0.714267
1944.10714 0.513488
1944.20435 0.530249
1944.30156 0.199122
1944.39878 0.354702
1944.496 0.119442
1944.59323 0.330863
1944.69046 0.206232
1944.7877 0.0348129
1944.88494 0.000140447
1944.98219 0.0995908
1945.07944 0.208882
1945.1767 0.460168
1945.27396 0.575794
1945.37122 0.243629
1945.46849 0.526287
1945.56577 0.63804
1945.66305 0.679947
1945.76034 0.39967
1945.85763 0.631687
1945.95492 0.546051
1946.05222 0.260958
1946.14953 0.542677
1946.24684 0.28947
1946.34415 0.409
1946.44147 0.68369
1946.5388 0.732754
1946.63613 0.658732
1946.73346 0.85699
1946.8308 0.79816
1946.92814 0.590871
1947.02549 0.417869
1947.12285 0.0527566
1947.2202 0.187978
1947.31757 0.476006
1947.41494 0.489582
1947.51231 0.0790126
1947.60969 0.495867
1947.70707 0.538517
1947.80446 0.664518
1947.90185 0.712558
1947.99925 0.406079
1948.09665 0.306847
1948.19406 0.0090594
1948.29147 0.256122
1948.38889 0.477378
1948.48631 0.322585
1948.58374 0.158131
1948.68117 0.607003
1948.7786 0.464276
1948.87605 0.690747
1948.97349 0.786828
1949.07094 0.35472
1949.1684 0.22567
1949.26586 0.286113
1949.36333 0.32593
1949.4608 0.126087
1949.55827 0.430265
1949.65575 0.60051
1949.75324 0.823768
1949.85073 0.630624
1949.94822 0.147974
1950.04572 0.328137
1950.14323 0.487654
1950.24074 0.790121
1950.33825 0.776639
1950.43577 0.20176
1950.53329 0.393158
1950.63082 0.746437
1950.72836 0.496565
1950.8259 0.32596
1950.92344 0.0895925
1951.02099 0.4694
1951.11854 0.811306
1951.2161 0.762441
1951.31366 0.259756
1951.41123 0.752156
1951.5088 0.848955
1951.60638 0.827333
1951.70397 0.499541
1951.80155 0.379541
1951.89915 0.705075
1951.99674 0.723996
1952.09435 0.55588
1952.19195 0.0732245
1952.28956 0.483929
1952.38718 0.666706
1952.4848 0.635573
1952.58243 0.169655
1952.68006 0.0914583
1952.7777 0.571459
1952.87534 0.763486
1952.97299 0.732618
1953.07064 0.373323
1953.16829 0.0357545
1953.26595 0.0122916
1953.36362 0.0247284
1953.46129 0.375803
1953.55897 0.316778
1953.65665 0.12846
1953.75433 0.518698
1953.85202 0.718563
1953.94972 0.700378
1954.04742 0.262517
1954.14512 0.105777
1954.24283 0.306518
1954.34055 0.0227743
1954.43826 0.267757
1954.53599 0.276537
1954.63372 0.05998
1954.73145 0.530988
1954.82919 0.67939
1954.92694 0.574438
1955.02468 0.308207
1955.12244 0.0453132
1955.2202 0.268631
1955.31796 0.458328
1955.41573 0.274818
1955.5135 0.0860002
1955.61128 0.0305449
1955.70906 0.255949
1955.80685 0.179978
1955.90464 0.58292
1956.00244 0.445083
1956.10024 0.116976
1956.19805 0.139862
1956.29586 0.372096
1956.39368 0.15138
1956.4915 0.169806
1956.58933 0.24267
1956.68716 0.0343495
1956.785 0.442333
1956.88284 0.460867
1956.98069 0.289426
1957.07854 0.44618
1957.17639 0.0747485
1957.27426 0.0236538
1957.37212 0.417462
1957.46999 0.671371
1957.56787 0.535892
1957.66575 0.349336
1957.76364 0.0263911
1957.86153 0.0765013
1957.95942 0.349066
1958.05732 0.131198
1958.15523 0.461785
1958.25314 0.190744
1958.35105 0.0327594
1958.44897 0.317821
1958.5469 0.642277
1958.64483 0.539116
1958.74276 0.270118
1958.8407 0.120625
1958.93865 0.185823
1959.0366 0.478727
1959.13455 0.135783
1959.23251 0.108516
1959.33047 0.363944
1959.42844 0.0465348
1959.52642 0.0809441
1959.62439 0.448586
1959.72238 0.730857
1959.82037 0.809224
1959.91836 0.702217
1960.01636 0.158321
1960.11436 0.473592
1960.21237 0.806849
1960.31038 0.764542
1960.4084 0.83995
1960.50642 0.822452
1960.60445 0.317011
1960.70248 0.642752
1960.80052 0.638458
1960.89856 0.34641
1960.99661 0.0351867
1961.09466 0.199677
1961.19272 0.612858
1961.29078 0.828977
1961.38885 0.806348
1961.48692 0.322452
1961.585 0.487796
1961.68308 0.824705
1961.78117 0.767547
1961.87926 0.817119
1961.97736 0.595699
1962.07546 0.0951268
1962.17356 0.218287
1962.27167 0.65933
1962.36979 0.763432
1962.46791 0.734856
1962.56604 0.679769
1962.66417 0.177225
1962.7623 0.00786036
1962.86044 0.193633
1962.95859 0.642886
1963.05674 0.676151
1963.15489 0.610321
1963.25306 0.31881
1963.35122 0.0108809
1963.44939 0.195316
1963.54757 0.343291
1963.64575 0.548761
1963.74393 0.285491
1963.84212 0.620695
1963.94031 0.311824
1964.03851 0.0757654
1964.13672 0.573994
1964.23493 0.743211
1964.33314 0.49531
1964.43136 0.305877
1964.52958 0.555807
1964.62781 0.0992688
1964.72605 0.17718
1964.82429 0.592261
1964.92253 0.815835
1965.02078 0.786483
1965.11903 0.763704
1965.21729 0.45574
1965.31555 0.0235661
1965.41382 0.251609
1965.51209 0.711159
1965.61037 0.812715
1965.70866 0.800963
1965.80694 0.500381
1965.90524 0.30033
1966.00353 0.0143891
1966.10184 0.413464
1966.20014 0.738758
1966.29846 0.84185
1966.39677 0.841909
1966.4951 0.730414
1966.59342 0.245805
1966.69176 0.149212
1966.79009 0.665382
1966.88843 0.813155
1966.98678 0.823998
1967.08513 0.842996
1967.18349 0.711862
1967.28185 0.212047
1967.38022 0.202957
1967.47859 0.719041
1967.57697 0.846295
